month,zipcode,avg_hours
2024-03,10036,94.4540527453524
2024-03,10037,176.4409610598742
2024-03,10038,80.37558150711264
2024-03,10039,140.36905440272287
2024-03,10040,103.9988905677655
2024-03,10041,23.238055555555555
2024-03,10044,256.6722777777778
2024-03,10045,47.542685185185185
2024-03,10048,41.84444444444445
2024-03,10055,13.448333333333334
2024-03,10065,124.99128800675678
2024-03,10069,86.93060763888889
2024-03,10075,126.02694654882144
2024-03,10103,1.078472222222222
2024-03,10105,35.232277777777774
2024-03,10106,0.15861111111111112
2024-03,10107,0.7870138888888889
2024-03,10110,0.3030555555555555
2024-03,10111,31.698518518518515
2024-03,10112,277.1049074074074
2024-03,10115,142.89666666666668
2024-03,10118,0.0
2024-03,10119,140.54888888888888
2024-03,10120,0.3509444444444444
2024-03,10121,199.43909356725146
2024-03,10123,3.183333333333333
2024-03,10128,110.86515274628366
2024-03,10152,13.70736111111111
2024-03,10153,9.944305555555555
2024-03,10154,15.834583333333335
2024-03,10158,0.19
2024-03,10165,2.446388888888889
2024-03,10167,20.45
2024-03,10168,63.603425925925926
2024-03,10169,21.9263122605364
2024-03,10170,3.86625
2024-03,10171,31.81277777777778
2024-03,10172,35.659930555555555
2024-03,10173,1328.9347222222223
2024-03,10174,0.7052777777777778
2024-03,10175,1.0580555555555555
2024-03,10176,20.001666666666665
2024-03,10178,149.40305555555557
2024-03,10271,1.4615079365079366
2024-03,10278,6.911652777777777
2024-03,10279,84.71055555555556
2024-03,10280,329.6817863247863
2024-03,10281,1.1083333333333334
2024-03,10282,86.65723577235772
2024-03,10301,119.48283591093558
2024-03,10302,80.87472285932722
2024-03,10303,90.70256464413718
2024-03,10304,129.09860960554056
2024-03,10305,72.97190613026822
2024-03,10306,70.27598645571139
2024-03,10307,74.44948588709678
2024-03,10308,82.38373502178649
2024-03,10309,60.62928909034558
2024-03,10310,81.53544973544975
2024-03,10312,69.14174326759967
2024-03,10314,64.62122340807817
2024-03,10451,158.746990871006
2024-03,10452,121.1127063415333
2024-03,10453,138.016209862856
2024-03,10454,136.42407534573215
2024-03,10455,127.24114680879333
2024-03,10456,133.79541792003502
2024-03,10457,131.58029474913977
2024-03,10458,146.89320893032723
2024-03,10459,127.47464967320255
2024-03,10460,129.8024541008278
2024-03,10461,77.60439555768114
2024-03,10462,115.54668616950951
2024-03,10463,83.2451506333846
2024-03,10464,73.16311602418745
2024-03,10465,52.27042984934082
2024-03,10466,92.36276516254249
2024-03,10467,122.61501546482837
2024-03,10468,124.90195009127775
2024-03,10469,92.89644909848333
2024-03,10470,56.48065491571305
2024-03,10471,156.40355346641903
2024-03,10472,119.10545043426178
2024-03,10473,111.07171553497938
2024-03,10474,126.12209671142247
2024-03,10475,97.03085499058379
2024-03,11001,40.95614236111111
2024-03,11004,187.75908898305087
2024-03,11005,141.25187499999998
2024-03,11040,233.34395833333332
2024-03,11101,53.48143694131814
2024-03,11102,86.81393647931063
2024-03,11103,85.50319997346077
2024-03,11104,104.19960925644914
2024-03,11105,67.45564880251274
2024-03,11106,74.46908489525909
2024-03,11109,7.125700231481484
2024-03,11201,71.367737233931
2024-03,11203,136.93528301305753
2024-03,11204,76.34676572958497
2024-03,11205,82.39687569543796
2024-03,11206,144.73747382602002
2024-03,11207,122.01615403103946
2024-03,11208,82.83379226161163
2024-03,11209,88.30892804055847
2024-03,11210,155.4600284769115
2024-03,11211,184.30242692307698
2024-03,11212,152.84751746545436
2024-03,11213,161.74472827732373
2024-03,11214,87.62459193918528
2024-03,11215,125.08462016609124
2024-03,11216,156.71760562770572
2024-03,11217,93.4685210471948
2024-03,11218,90.4481132126307
2024-03,11219,105.82077726473176
2024-03,11220,112.18107738188274
2024-03,11221,121.76712846451197
2024-03,11222,93.85914027278433
2024-03,11223,66.01541679932085
2024-03,11224,144.30740673154907
2024-03,11225,139.5319343608035
2024-03,11226,173.94392583763752
2024-03,11228,80.14787226913283
2024-03,11229,62.824812957018025
2024-03,11230,79.82479271135739
2024-03,11231,140.05351837372947
2024-03,11232,119.12033555353722
2024-03,11233,127.51810944218144
2024-03,11234,80.92613705087157
2024-03,11235,97.3460947363425
2024-03,11236,88.15940222089237
2024-03,11237,96.93632348804505
2024-03,11238,116.9750270154603
2024-03,11239,16.181065438223477
2024-03,11241,0.5875694444444445
2024-03,11242,8.940238095238096
2024-03,11249,114.66762956748694
2024-03,11251,0.39444444444444443
2024-03,11354,93.08993604336042
2024-03,11355,83.53482363651761
2024-03,11356,53.80064136480803
2024-03,11357,182.03047604101272
2024-03,11358,80.73752377864247
2024-03,11359,0.3542063492063492
2024-03,11360,69.63726403823179
2024-03,11361,85.42311589679565
2024-03,11362,95.13086817653893
2024-03,11363,99.1499013806706
2024-03,11364,82.55304591049378
2024-03,11365,48.59182438125326
2024-03,11366,31.721493612596564
2024-03,11367,104.65873876909258
2024-03,11368,53.62176377831629
2024-03,11369,90.58417389611832
2024-03,11370,100.1888802596976
2024-03,11371,397.5888888888889
2024-03,11372,92.57550130456914
2024-03,11373,53.199066361100094
2024-03,11374,78.17327466377827
2024-03,11375,56.71721918141454
2024-03,11377,57.71824159234488
2024-03,11378,42.62377212389382
2024-03,11379,50.60567175173461
2024-03,11385,69.1970422909362
2024-03,11411,80.35433110171488
2024-03,11412,84.30761718749999
2024-03,11413,104.02093658625736
2024-03,11414,605.3783177661028
2024-03,11415,105.73320655848549
2024-03,11416,53.0047992501704
2024-03,11417,65.35403408316292
2024-03,11418,65.16769656203287
2024-03,11419,50.150868356789424
2024-03,11420,82.94697137087199
2024-03,11421,42.23243078874706
2024-03,11422,84.10033236057069
2024-03,11423,91.94693422646078
2024-03,11426,102.14853942652329
2024-03,11427,95.93044061302685
2024-03,11428,84.98317424242424
2024-03,11429,68.59667276051188
2024-03,11430,286.6853647342995
2024-03,11432,104.02957877813506
2024-03,11433,75.01673163452713
2024-03,11434,83.47609197094624
2024-03,11435,87.8475833333333
2024-03,11436,47.33677018924487
2024-03,11553,783.8927777777777
2024-03,11575,93.9336111111111
2024-03,11691,98.47802870714588
2024-03,11692,85.155646378863
2024-03,11693,57.40207264957265
2024-03,11694,91.99117144808737
2024-03,11697,186.99494444444446
2024-03,11735,732.7941666666667
2024-03,11791,762.1669444444444
2024-03,15212,733.6697222222223
2024-03,17110,732.2391666666666
2024-03,17606,732.4563888888889
2024-03,19034,747.3961111111112
2024-03,92879,78.48611111111111
2024-04,00083,18.467222222222222
2024-04,07083,734.1186111111111
2024-04,07660,356.7663888888889
2024-04,10000,142.9890185185185
2024-04,10001,156.63548403730604
2024-04,10002,162.29604819121445
2024-04,10003,213.32661472893716
2024-04,10004,47.750382088520055
2024-04,10005,140.3158373158104
2024-04,10006,42.20059989567031
2024-04,10007,80.07428125749941
2024-04,10009,212.85195645460163
2024-04,10010,198.0346262384997
2024-04,10011,163.3184157184605
2024-04,10012,135.85875613091864
2024-04,10013,126.6103808487487
2024-04,10014,142.89820936639114
2024-04,10016,160.81536353348892
2024-04,10017,161.53177735368962
2024-04,10018,192.68815469348664
2024-04,10019,143.51986153253378
2024-04,10020,414.9969444444444
2024-04,10021,186.26636670524692
2024-04,10022,224.11037403410612
2024-04,10023,238.7613943453876
2024-04,10024,223.93793038922158
2024-04,10025,193.38553680913938
2024-04,10026,245.1418166639068
2024-04,10027,177.03462065858042
2024-04,10028,147.80182530724855
2024-04,10029,162.12103283535657
2024-04,10030,280.4560065134098
2024-04,10031,161.00971734503852
2024-04,10032,199.90606828404628
2024-04,10033,200.2319876636453
2024-04,10034,166.0902467849792
2024-04,10035,171.9955879199429
2024-04,10036,149.85600648792644
2024-04,10037,242.9323369079538
2024-04,10038,92.5006695022054
2024-04,10039,259.12657663005814
2024-04,10040,163.57470383672543
2024-04,10041,12.2475
2024-04,10044,236.53480363984673
2024-04,10045,1.6219444444444444
2024-04,10065,199.38627157324206
2024-04,10069,48.09559692671395
2024-04,10075,174.31847828483254
2024-04,10103,1051.7983333333332
2024-04,10105,463.3860833333333
2024-04,10106,7.564375
2024-04,10107,5.699907407407408
2024-04,10110,100.93300925925926
2024-04,10112,56.625902777777775
2024-04,10115,230.69083333333333
2024-04,10118,143.13736111111112
2024-04,10119,33.94925925925926
2024-04,10120,3.1621913580246908
2024-04,10121,44.58489898989899
2024-04,10123,2299.0597222222223
2024-04,10128,191.45143896593046
2024-04,10153,2173.1819444444445
2024-04,10154,1.6677777777777778
2024-04,10158,0.25708333333333333
2024-04,10162,35.025
2024-04,10167,0.5361111111111111
2024-04,10168,474.4097222222222
2024-04,10169,114.92722222222223
2024-04,10170,12.872638888888888
2024-04,10172,29.281944444444445
2024-04,10173,0.4597222222222222
2024-04,10174,0.2275
2024-04,10175,0.9359027777777778
2024-04,10176,0.16777777777777778
2024-04,10177,3.9871111111111106
2024-04,10178,0.24166666666666667
2024-04,10179,105.63694444444444
2024-04,10271,1.428425925925926
2024-04,10278,160.38810185185187
2024-04,10279,421.68833333333333
2024-04,10280,173.9171428571429
2024-04,10281,15.598300653594766
2024-04,10282,50.647716894977165
2024-04,10301,114.9625038473377
2024-04,10302,155.5792852303524
2024-04,10303,209.32503628360695
2024-04,10304,114.31461997635938
2024-04,10305,99.85595521885524
2024-04,10306,96.8768957452262
2024-04,10307,100.42948378636149
2024-04,10308,109.88510988260991
2024-04,10309,74.79859664351856
2024-04,10310,102.31553151100987
2024-04,10312,102.68313590678153
2024-04,10314,111.19814494840412
2024-04,10451,181.1867828999211
2024-04,10452,175.7484012057996
2024-04,10453,166.95411884250052
2024-04,10454,251.96399822914108
2024-04,10455,138.8183996250853
2024-04,10456,143.54846885093076
2024-04,10457,159.2048166994429
2024-04,10458,187.33353076141762
2024-04,10459,164.4351328584351
2024-04,10460,197.52376995529997
2024-04,10461,97.1852782464692
2024-04,10462,167.1236403331991
2024-04,10463,99.85009010786625
2024-04,10464,53.89290497076024
2024-04,10465,88.54396386327657
2024-04,10466,109.07249131944452
2024-04,10467,166.12029652831023
2024-04,10468,186.67537620238863
2024-04,10469,104.40618946953055
2024-04,10470,86.97482671006047
2024-04,10471,87.80851390662701
2024-04,10472,103.28957489674627
2024-04,10473,142.49214721997674
2024-04,10474,152.630873284452
2024-04,10475,100.54835057471267
2024-04,10573,1080.7391666666667
2024-04,10803,381.5733333333333
2024-04,10956,713.5247222222222
2024-04,11001,99.75291666666666
2024-04,11004,181.5780421686747
2024-04,11005,144.16788888888888
2024-04,11021,1.5872222222222223
2024-04,11040,106.64299019607843
2024-04,11096,737.0733333333334
2024-04,11101,62.29462884208631
2024-04,11102,68.16463263177856
2024-04,11103,89.6293094419899
2024-04,11104,115.28702375682451
2024-04,11105,56.99273918187961
2024-04,11106,93.75065938598381
2024-04,11109,18.940551409618585
2024-04,11201,74.92919666917346
2024-04,11203,165.69847390402524
2024-04,11204,118.8083650630794
2024-04,11205,98.92046271389079
2024-04,11206,145.04594380683085
2024-04,11207,184.20693905529075
2024-04,11208,117.7522229941335
2024-04,11209,116.3004838840298
2024-04,11210,176.07085461760457
2024-04,11211,168.98998352165717
2024-04,11212,185.781522277917
2024-04,11213,180.7691629434605
2024-04,11214,91.9885371607294
2024-04,11215,101.24327068236715
2024-04,11216,184.64060596894512
2024-04,11217,104.84969369199898
2024-04,11218,125.28831945904886
2024-04,11219,125.37396246748413
2024-04,11220,122.64945107204316
2024-04,11221,139.07218560268313
2024-04,11222,90.21620269037847
2024-04,11223,82.58060321160322
2024-04,11224,127.76867447686419
2024-04,11225,168.5519107468124
2024-04,11226,213.1051990164438
2024-04,11228,90.6185740536567
2024-04,11229,106.81552770986148
2024-04,11230,141.7085053409832
2024-04,11231,101.21836246037869
2024-04,11232,103.43414625028755
2024-04,11233,185.46321808999076
2024-04,11234,100.26632112772914
2024-04,11235,84.43097752420466
2024-04,11236,149.05068440428383
2024-04,11237,156.57060125358953
2024-04,11238,131.35464666090968
2024-04,11239,27.154347640947027
2024-04,11241,178.96604938271605
2024-04,11242,0.6708333333333334
2024-04,11249,121.87082714854255
2024-04,11251,2.6818055555555556
2024-04,11354,126.50596127946139
2024-04,11355,85.59534914361005
2024-04,11356,44.60337012509197
2024-04,11357,85.18535359717124
2024-04,11358,127.54712266029462
